max_fitness,seed,task,sampling,repertoire,coverage1,coverage2,coverage3
1.5565763,6,PlatformJumper-v0,s1,g2,2.8320312,4.8828125,1.6601562
1.5569184,6,PlatformJumper-v0,s1,g3,3.125,1.3671875,1.2695312
1.5024142,6,PlatformJumper-v0,s2,g1,4.1992188,3.7109375,2.2460938
1.5214889,6,PlatformJumper-v0,s2,g2,0.1953125,4.8828125,1.4648438
1.5102257,6,PlatformJumper-v0,s2,g3,0.1953125,3.125,1.6601562
3.94391,6,PlatformJumper-v0,s3,g1,4.8828125,3.8085938,3.4179688
3.94391,6,PlatformJumper-v0,s3,g2,0.1953125,4.8828125,3.515625
3.94391,6,PlatformJumper-v0,s3,g3,0.1953125,2.8320312,3.8085938
0.9280832,7,PlatformJumper-v0,ga,all,,,
1.6490475,7,PlatformJumper-v0,all,g1,4.8828125,3.6132812,2.4414062
1.443982,7,PlatformJumper-v0,all,g2,0.390625,4.8828125,1.0742188
1.443982,7,PlatformJumper-v0,all,g3,0.68359375,2.5390625,2.1484375
2.7984083,7,PlatformJumper-v0,s1,g1,4.8828125,1.6601562,1.171875
1.7996179,7,PlatformJumper-v0,s1,g2,2.6367188,4.8828125,1.5625
2.479594,7,PlatformJumper-v0,s1,g3,2.9296875,1.5625,1.0742188
1.4143913,7,PlatformJumper-v0,s2,g1,4.296875,3.90625,2.0507812
1.4750584,7,PlatformJumper-v0,s2,g2,0.09765625,4.8828125,1.8554688
1.4750584,7,PlatformJumper-v0,s2,g3,0.390625,4.5898438,2.34375
1.4127623,7,PlatformJumper-v0,s3,g1,3.8085938,2.5390625,2.734375
1.4266448,7,PlatformJumper-v0,s3,g2,0.390625,4.8828125,2.5390625
1.4266448,7,PlatformJumper-v0,s3,g3,0.1953125,1.8554688,2.0507812
0.8764602,8,PlatformJumper-v0,ga,all,,,
1.991472,8,PlatformJumper-v0,all,g1,4.8828125,2.8320312,2.1484375
1.2197675,8,PlatformJumper-v0,all,g2,0.29296875,4.8828125,1.7578125
1.2197675,8,PlatformJumper-v0,all,g3,0.390625,3.2226562,2.1484375
1.0837755,8,PlatformJumper-v0,s1,g1,4.8828125,1.953125,0.68359375
1.1382476,8,PlatformJumper-v0,s1,g2,3.0273438,4.8828125,1.171875
1.1032854,8,PlatformJumper-v0,s1,g3,2.4414062,2.2460938,1.2695312
1.4492698,8,PlatformJumper-v0,s2,g1,4.4921875,3.90625,2.5390625
4.858943,8,PlatformJumper-v0,s2,g2,0.1953125,4.8828125,2.2460938
1.8289651,8,PlatformJumper-v0,s2,g3,0.1953125,4.0039062,2.734375
1.5799981,8,PlatformJumper-v0,s3,g1,3.7109375,2.734375,2.734375
1.5799981,8,PlatformJumper-v0,s3,g2,0.29296875,4.8828125,2.6367188
1.5799981,8,PlatformJumper-v0,s3,g3,0.29296875,3.125,3.0273438
-1.2769973,9,PlatformJumper-v0,ga,all,,,
2.0461588,9,PlatformJumper-v0,all,g1,4.8828125,3.125,2.4414062
5.9355516,9,PlatformJumper-v0,all,g2,0.09765625,4.8828125,1.953125
1.7964671,9,PlatformJumper-v0,all,g3,0.09765625,3.0273438,1.5625
1.2557049,9,PlatformJumper-v0,s1,g1,4.8828125,1.8554688,0.78125
1.2470838,9,PlatformJumper-v0,s1,g2,3.4179688,4.8828125,1.0742188
1.2350255,9,PlatformJumper-v0,s1,g3,3.3203125,1.8554688,0.87890625
1.5417886,9,PlatformJumper-v0,s2,g1,4.1015625,4.1015625,1.8554688
1.6691499,9,PlatformJumper-v0,s2,g2,0.09765625,4.8828125,1.8554688
1.6691499,9,PlatformJumper-v0,s2,g3,0.1953125,3.515625,2.0507812
1.5625519,9,PlatformJumper-v0,s3,g1,4.296875,3.515625,2.5390625
1.5136051,9,PlatformJumper-v0,s3,g2,0.09765625,4.8828125,2.5390625
1.3680321,9,PlatformJumper-v0,s3,g3,0.09765625,1.5625,1.7578125
1.4615325,0,CaveCrawler-v0,ga,all,,,
1.7121669,0,CaveCrawler-v0,all,g1,4.8828125,3.4179688,3.2226562
4.2246103,0,CaveCrawler-v0,all,g2,0.29296875,4.8828125,2.34375
4.2246103,0,CaveCrawler-v0,all,g3,0.390625,3.515625,3.0273438
1.4917322,0,CaveCrawler-v0,s1,g1,4.8828125,0.9765625,2.734375
1.5908153,0,CaveCrawler-v0,s1,g2,3.0273438,4.8828125,3.125
1.5746837,0,CaveCrawler-v0,s1,g3,2.5390625,1.3671875,2.8320312
1.8764204,0,CaveCrawler-v0,s2,g1,4.1015625,3.8085938,2.0507812
5.472603,0,CaveCrawler-v0,s2,g2,0.1953125,4.8828125,2.734375
5.498639,0,CaveCrawler-v0,s2,g3,0.1953125,3.125,3.2226562
1.7519047,0,CaveCrawler-v0,s3,g1,3.8085938,2.5390625,2.0507812
1.9532249,0,CaveCrawler-v0,s3,g2,0.1953125,4.8828125,3.8085938
1.9532249,0,CaveCrawler-v0,s3,g3,0.1953125,2.2460938,3.90625
1.3998063,1,CaveCrawler-v0,ga,all,,,
1.6105112,1,CaveCrawler-v0,all,g1,4.8828125,2.734375,3.3203125
1.7070358,1,CaveCrawler-v0,all,g2,0.29296875,4.8828125,3.125
1.6680294,1,CaveCrawler-v0,all,g3,0.48828125,1.953125,2.1484375
3.9995675,1,CaveCrawler-v0,s1,g1,4.8828125,1.7578125,2.2460938
4.03774,1,CaveCrawler-v0,s1,g2,3.0273438,4.8828125,2.4414062
4.086679,1,CaveCrawler-v0,s1,g3,2.4414062,1.6601562,2.34375
1.951591,1,CaveCrawler-v0,s2,g1,4.4921875,3.90625,2.2460938
4.136911,1,CaveCrawler-v0,s2,g2,0.1953125,4.8828125,2.0507812
2.8510277,1,CaveCrawler-v0,s2,g3,0.1953125,3.3203125,2.8320312
1.7529188,1,CaveCrawler-v0,s3,g1,4.5898438,3.3203125,2.4414062
1.8453363,1,CaveCrawler-v0,s3,g2,0.29296875,4.8828125,3.2226562
1.8336456,1,CaveCrawler-v0,s3,g3,0.09765625,1.7578125,3.0273438
1.6217906,2,CaveCrawler-v0,ga,all,,,
1.9873928,2,CaveCrawler-v0,all,g1,4.8828125,2.9296875,3.515625
2.017526,2,CaveCrawler-v0,all,g2,0.1953125,4.8828125,3.3203125
2.0081444,2,CaveCrawler-v0,all,g3,0.29296875,2.4414062,3.515625
1.7522994,2,CaveCrawler-v0,s1,g1,4.8828125,0.78125,1.4648438
1.8483337,2,CaveCrawler-v0,s1,g2,2.8320312,4.8828125,2.2460938
1.8621714,2,CaveCrawler-v0,s1,g3,2.6367188,1.6601562,2.6367188
1.8982604,2,CaveCrawler-v0,s2,g1,4.1015625,3.90625,1.7578125
1.9700875,2,CaveCrawler-v0,s2,g2,0.1953125,4.8828125,1.953125
1.9700875,2,CaveCrawler-v0,s2,g3,0.1953125,3.2226562,2.2460938
2.0378995,2,CaveCrawler-v0,s3,g1,4.8828125,3.3203125,2.5390625
2.1587164,2,CaveCrawler-v0,s3,g2,0.390625,4.8828125,3.0273438
3.8155463,2,CaveCrawler-v0,s3,g3,0.1953125,1.5625,1.7578125
-0.07038591,3,CaveCrawler-v0,ga,all,,,
1.6088957,3,CaveCrawler-v0,all,g1,4.8828125,3.8085938,2.9296875
1.8526089,3,CaveCrawler-v0,all,g2,0.390625,4.8828125,2.2460938
1.8291519,3,CaveCrawler-v0,all,g3,0.390625,2.8320312,2.34375
1.2877041,3,CaveCrawler-v0,s1,g1,4.8828125,1.2695312,3.7109375
1.8842785,3,CaveCrawler-v0,s1,g2,2.8320312,4.8828125,4.1015625
1.2748077,3,CaveCrawler-v0,s1,g3,2.5390625,1.171875,4.0039062
1.8955977,3,CaveCrawler-v0,s2,g1,4.0039062,3.6132812,2.1484375
3.5627136,3,CaveCrawler-v0,s2,g2,0.09765625,4.8828125,1.6601562
3.5852933,3,CaveCrawler-v0,s2,g3,0.09765625,2.6367188,2.1484375
1.8057784,3,CaveCrawler-v0,s3,g1,4.6875,2.8320312,3.6132812
1.8293551,3,CaveCrawler-v0,s3,g2,0.09765625,4.8828125,4.1992188
1.8443145,3,CaveCrawler-v0,s3,g3,0.09765625,0.9765625,3.4179688
1.384559,4,CaveCrawler-v0,ga,all,,,
1.9751837,4,CaveCrawler-v0,all,g1,4.8828125,2.6367188,2.5390625
1.483554,4,CaveCrawler-v0,all,g2,0.5859375,4.8828125,2.9296875
1.4989543,4,CaveCrawler-v0,all,g3,0.5859375,2.9296875,2.34375
3.0753336,4,CaveCrawler-v0,s1,g1,4.8828125,1.953125,3.0273438
1.9836324,4,CaveCrawler-v0,s1,g2,1.6601562,4.8828125,3.4179688
1.9836324,4,CaveCrawler-v0,s1,g3,1.2695312,1.953125,2.4414062
1.6747198,4,CaveCrawler-v0,s2,g1,4.0039062,3.3203125,2.6367188
1.764751,4,CaveCrawler-v0,s2,g2,0.09765625,4.8828125,3.0273438
1.7524318,4,CaveCrawler-v0,s2,g3,0.390625,3.4179688,3.125
1.6823874,4,CaveCrawler-v0,s3,g1,4.1992188,1.953125,3.2226562
3.4835877,4,CaveCrawler-v0,s3,g2,0.48828125,4.8828125,3.0273438
1.6454674,4,CaveCrawler-v0,s3,g3,0.390625,1.8554688,3.3203125
1.6052519,5,CaveCrawler-v0,ga,all,,,
1.7906047,5,CaveCrawler-v0,all,g1,4.8828125,3.8085938,3.0273438
1.632578,5,CaveCrawler-v0,all,g2,0.5859375,4.8828125,3.2226562
1.640026,5,CaveCrawler-v0,all,g3,0.68359375,2.9296875,3.0273438
2.0049386,5,CaveCrawler-v0,s1,g1,4.8828125,0.87890625,1.7578125
2.0925815,5,CaveCrawler-v0,s1,g2,2.734375,4.8828125,4.0039062
2.3398821,5,CaveCrawler-v0,s1,g3,2.1484375,1.4648438,2.9296875
1.7205201,5,CaveCrawler-v0,s2,g1,4.1015625,3.90625,2.1484375
3.7874744,5,CaveCrawler-v0,s2,g2,0.1953125,4.8828125,2.34375
3.7874744,5,CaveCrawler-v0,s2,g3,0.29296875,3.90625,2.9296875
1.9736623,5,CaveCrawler-v0,s3,g1,4.0039062,2.9296875,3.4179688
1.9583777,5,CaveCrawler-v0,s3,g2,0.1953125,4.8828125,2.8320312
1.7469229,5,CaveCrawler-v0,s3,g3,0.1953125,2.6367188,1.8554688
1.5254493,6,CaveCrawler-v0,ga,all,,,
1.7905943,6,CaveCrawler-v0,all,g1,4.8828125,3.4179688,3.0273438
1.8759134,6,CaveCrawler-v0,all,g2,0.29296875,4.8828125,3.2226562
1.7234422,6,CaveCrawler-v0,all,g3,0.29296875,2.2460938,3.7109375
1.787331,6,CaveCrawler-v0,s1,g1,4.8828125,1.2695312,2.0507812
1.8789734,6,CaveCrawler-v0,s1,g2,2.8320312,4.8828125,2.734375
1.77522,6,CaveCrawler-v0,s1,g3,3.125,1.3671875,1.953125
1.9609171,6,CaveCrawler-v0,s2,g1,4.1992188,3.7109375,2.34375
1.7602077,6,CaveCrawler-v0,s2,g2,0.1953125,4.8828125,1.953125
2.0056171,6,CaveCrawler-v0,s2,g3,0.1953125,3.125,2.2460938
1.8496045,6,CaveCrawler-v0,s3,g1,4.8828125,3.8085938,2.734375
1.8496045,6,CaveCrawler-v0,s3,g2,0.1953125,4.8828125,3.8085938
1.8496045,6,CaveCrawler-v0,s3,g3,0.1953125,2.8320312,3.7109375
1.2838436,7,CaveCrawler-v0,ga,all,,,
3.9311445,7,CaveCrawler-v0,all,g1,4.8828125,3.6132812,3.515625
3.9311445,7,CaveCrawler-v0,all,g2,0.390625,4.8828125,1.8554688
3.9311445,7,CaveCrawler-v0,all,g3,0.68359375,2.5390625,3.4179688
3.8169968,7,CaveCrawler-v0,s1,g1,4.8828125,1.6601562,1.953125
3.8191495,7,CaveCrawler-v0,s1,g2,2.6367188,4.8828125,1.953125
3.8169968,7,CaveCrawler-v0,s1,g3,2.9296875,1.5625,2.1484375
1.7096254,7,CaveCrawler-v0,s2,g1,4.296875,3.90625,2.0507812
1.5738653,7,CaveCrawler-v0,s2,g2,0.09765625,4.8828125,1.8554688
3.599829,7,CaveCrawler-v0,s2,g3,0.390625,4.5898438,2.2460938
1.717086,7,CaveCrawler-v0,s3,g1,3.8085938,2.5390625,2.8320312
1.8309995,7,CaveCrawler-v0,s3,g2,0.390625,4.8828125,3.4179688
1.8047128,7,CaveCrawler-v0,s3,g3,0.1953125,1.8554688,3.0273438
1.6681895,8,CaveCrawler-v0,ga,all,,,
1.5790008,8,CaveCrawler-v0,all,g1,4.8828125,2.8320312,2.2460938
1.6071302,8,CaveCrawler-v0,all,g2,0.29296875,4.8828125,1.6601562
1.6071302,8,CaveCrawler-v0,all,g3,0.390625,3.2226562,1.8554688
1.6013824,8,CaveCrawler-v0,s1,g1,4.8828125,1.953125,0.9765625
1.6121716,8,CaveCrawler-v0,s1,g2,3.0273438,4.8828125,1.6601562
1.6493973,8,CaveCrawler-v0,s1,g3,2.4414062,2.2460938,1.953125
2.0405235,8,CaveCrawler-v0,s2,g1,4.4921875,3.90625,1.8554688
1.6525201,8,CaveCrawler-v0,s2,g2,0.1953125,4.8828125,2.5390625
1.6306857,8,CaveCrawler-v0,s2,g3,0.1953125,4.0039062,2.734375
1.6734632,8,CaveCrawler-v0,s3,g1,3.7109375,2.734375,2.34375
1.8296205,8,CaveCrawler-v0,s3,g2,0.29296875,4.8828125,3.8085938
1.8296205,8,CaveCrawler-v0,s3,g3,0.29296875,3.125,3.4179688
1.7683854,9,CaveCrawler-v0,ga,all,,,
1.8809767,9,CaveCrawler-v0,all,g1,4.8828125,3.125,3.4179688
3.5920236,9,CaveCrawler-v0,all,g2,0.09765625,4.8828125,2.8320312
3.5920236,9,CaveCrawler-v0,all,g3,0.09765625,3.0273438,2.5390625
1.4924246,9,CaveCrawler-v0,s1,g1,4.8828125,1.8554688,3.7109375
1.4924246,9,CaveCrawler-v0,s1,g2,3.4179688,4.8828125,3.6132812
1.4806865,9,CaveCrawler-v0,s1,g3,3.3203125,1.8554688,3.515625
1.7571486,9,CaveCrawler-v0,s2,g1,4.1015625,4.1015625,2.2460938
1.7061296,9,CaveCrawler-v0,s2,g2,0.09765625,4.8828125,3.125
1.7927953,9,CaveCrawler-v0,s2,g3,0.1953125,3.515625,3.8085938
1.8877671,9,CaveCrawler-v0,s3,g1,4.296875,3.515625,2.4414062
3.7637706,9,CaveCrawler-v0,s3,g2,0.09765625,4.8828125,2.734375
1.8877671,9,CaveCrawler-v0,s3,g3,0.09765625,1.5625,2.6367188
-27.740778,0,BidirectionalWalker-v0,ga,all,,,
-1.6546096,0,BidirectionalWalker-v0,all,g1,4.8828125,3.4179688,3.7109375
-3.3683357,0,BidirectionalWalker-v0,all,g2,0.29296875,4.8828125,2.0507812
-3.802857,0,BidirectionalWalker-v0,all,g3,0.390625,3.515625,2.2460938
-1.6166537,0,BidirectionalWalker-v0,s1,g1,4.8828125,0.9765625,2.2460938
-2.9459405,0,BidirectionalWalker-v0,s1,g2,3.0273438,4.8828125,2.8320312
-1.6974207,0,BidirectionalWalker-v0,s1,g3,2.5390625,1.3671875,2.8320312
0.6173626,0,BidirectionalWalker-v0,s2,g1,4.1015625,3.8085938,2.734375
-3.357289,0,BidirectionalWalker-v0,s2,g2,0.1953125,4.8828125,2.2460938
-3.357289,0,BidirectionalWalker-v0,s2,g3,0.1953125,3.125,2.1484375
0.73342997,0,BidirectionalWalker-v0,s3,g1,3.8085938,2.5390625,2.734375
-2.7597134,0,BidirectionalWalker-v0,s3,g2,0.1953125,4.8828125,3.125
-3.1880562,0,BidirectionalWalker-v0,s3,g3,0.1953125,2.2460938,2.5390625
-10.015829,1,BidirectionalWalker-v0,ga,all,,,
-2.0224798,1,BidirectionalWalker-v0,all,g1,4.8828125,2.734375,4.0039062
-2.292416,1,BidirectionalWalker-v0,all,g2,0.29296875,4.8828125,2.6367188
-9.585028,1,BidirectionalWalker-v0,all,g3,0.48828125,1.953125,1.8554688
-3.0018477,1,BidirectionalWalker-v0,s1,g1,4.8828125,1.7578125,2.6367188
-1.9266584,1,BidirectionalWalker-v0,s1,g2,3.0273438,4.8828125,2.34375
-2.849903,1,BidirectionalWalker-v0,s1,g3,2.4414062,1.6601562,2.734375
0.3431768,1,BidirectionalWalker-v0,s2,g1,4.4921875,3.90625,2.6367188
-3.7047856,1,BidirectionalWalker-v0,s2,g2,0.1953125,4.8828125,2.5390625
-2.5189784,1,BidirectionalWalker-v0,s2,g3,0.1953125,3.3203125,2.2460938
0.23894441,1,BidirectionalWalker-v0,s3,g1,4.5898438,3.3203125,3.0273438
-1.391495,1,BidirectionalWalker-v0,s3,g2,0.29296875,4.8828125,3.125
-0.4692132,1,BidirectionalWalker-v0,s3,g3,0.09765625,1.7578125,3.2226562
-4.7503448,2,BidirectionalWalker-v0,ga,all,,,
-1.5757596,2,BidirectionalWalker-v0,all,g1,4.8828125,2.9296875,4.0039062
-1.9065121,2,BidirectionalWalker-v0,all,g2,0.1953125,4.8828125,2.8320312
-3.420213,2,BidirectionalWalker-v0,all,g3,0.29296875,2.4414062,1.8554688
-1.8333855,2,BidirectionalWalker-v0,s1,g1,4.8828125,0.78125,2.1484375
-1.4717484,2,BidirectionalWalker-v0,s1,g2,2.8320312,4.8828125,3.125
-1.5456976,2,BidirectionalWalker-v0,s1,g3,2.6367188,1.6601562,3.4179688
0.48280504,2,BidirectionalWalker-v0,s2,g1,4.1015625,3.90625,2.34375
-1.495588,2,BidirectionalWalker-v0,s2,g2,0.1953125,4.8828125,2.8320312
-1.4807839,2,BidirectionalWalker-v0,s2,g3,0.1953125,3.2226562,3.4179688
0.8235853,2,BidirectionalWalker-v0,s3,g1,4.8828125,3.3203125,2.5390625
-1.1999974,2,BidirectionalWalker-v0,s3,g2,0.390625,4.8828125,3.6132812
-1.1823031,2,BidirectionalWalker-v0,s3,g3,0.1953125,1.5625,3.3203125
-18.656384,3,BidirectionalWalker-v0,ga,all,,,
-1.5400182,3,BidirectionalWalker-v0,all,g1,4.8828125,3.8085938,4.1015625
-1.0249188,3,BidirectionalWalker-v0,all,g2,0.390625,4.8828125,2.5390625
-1.008946,3,BidirectionalWalker-v0,all,g3,0.390625,2.8320312,2.34375
-2.45737,3,BidirectionalWalker-v0,s1,g1,4.8828125,1.2695312,1.6601562
-2.3210144,3,BidirectionalWalker-v0,s1,g2,2.8320312,4.8828125,2.34375
-2.4457128,3,BidirectionalWalker-v0,s1,g3,2.5390625,1.171875,1.7578125
0.6697886,3,BidirectionalWalker-v0,s2,g1,4.0039062,3.6132812,2.5390625
-2.1194842,3,BidirectionalWalker-v0,s2,g2,0.09765625,4.8828125,2.8320312
-1.623494,3,BidirectionalWalker-v0,s2,g3,0.09765625,2.6367188,2.9296875
1.1204323,3,BidirectionalWalker-v0,s3,g1,4.6875,2.8320312,3.8085938
-2.106526,3,BidirectionalWalker-v0,s3,g2,0.09765625,4.8828125,2.5390625
-2.122233,3,BidirectionalWalker-v0,s3,g3,0.09765625,0.9765625,1.5625
-17.546824,4,BidirectionalWalker-v0,ga,all,,,
0.14970651,4,BidirectionalWalker-v0,all,g1,4.8828125,2.6367188,2.9296875
-1.7016194,4,BidirectionalWalker-v0,all,g2,0.5859375,4.8828125,1.3671875
-1.7720098,4,BidirectionalWalker-v0,all,g3,0.5859375,2.9296875,1.953125
-3.2269886,4,BidirectionalWalker-v0,s1,g1,4.8828125,1.953125,2.4414062
-1.4785651,4,BidirectionalWalker-v0,s1,g2,1.6601562,4.8828125,2.734375
-3.5006304,4,BidirectionalWalker-v0,s1,g3,1.2695312,1.953125,2.8320312
1.5125396,4,BidirectionalWalker-v0,s2,g1,4.0039062,3.3203125,2.734375
-1.7135937,4,BidirectionalWalker-v0,s2,g2,0.09765625,4.8828125,2.1484375
-1.9382745,4,BidirectionalWalker-v0,s2,g3,0.390625,3.4179688,2.5390625
0.35947317,4,BidirectionalWalker-v0,s3,g1,4.1992188,1.953125,3.4179688
-3.1542144,4,BidirectionalWalker-v0,s3,g2,0.48828125,4.8828125,2.9296875
-4.030439,4,BidirectionalWalker-v0,s3,g3,0.390625,1.8554688,2.34375
-7.88348,5,BidirectionalWalker-v0,ga,all,,,
-1.0727996,5,BidirectionalWalker-v0,all,g1,4.8828125,3.8085938,4.0039062
-2.902369,5,BidirectionalWalker-v0,all,g2,0.5859375,4.8828125,3.125
-1.4906901,5,BidirectionalWalker-v0,all,g3,0.68359375,2.9296875,3.125
-2.3977447,5,BidirectionalWalker-v0,s1,g1,4.8828125,0.87890625,1.171875
-1.8685176,5,BidirectionalWalker-v0,s1,g2,2.734375,4.8828125,3.3203125
-2.947707,5,BidirectionalWalker-v0,s1,g3,2.1484375,1.4648438,2.0507812
0.7671722,5,BidirectionalWalker-v0,s2,g1,4.1015625,3.90625,2.2460938
-3.840612,5,BidirectionalWalker-v0,s2,g2,0.1953125,4.8828125,3.0273438
-3.2565048,5,BidirectionalWalker-v0,s2,g3,0.29296875,3.90625,3.0273438
1.027943,5,BidirectionalWalker-v0,s3,g1,4.0039062,2.9296875,3.3203125
-1.5134515,5,BidirectionalWalker-v0,s3,g2,0.1953125,4.8828125,3.125
-2.4879658,5,BidirectionalWalker-v0,s3,g3,0.1953125,2.6367188,2.5390625
-3.9585524,6,BidirectionalWalker-v0,ga,all,,,
-1.2418301,6,BidirectionalWalker-v0,all,g1,4.8828125,3.4179688,3.515625
-1.8979578,6,BidirectionalWalker-v0,all,g2,0.29296875,4.8828125,3.3203125
-1.7140217,6,BidirectionalWalker-v0,all,g3,0.29296875,2.2460938,3.2226562
-1.78192,6,BidirectionalWalker-v0,s1,g1,4.8828125,1.2695312,2.4414062
-1.6365552,6,BidirectionalWalker-v0,s1,g2,2.8320312,4.8828125,3.90625
-2.2898054,6,BidirectionalWalker-v0,s1,g3,3.125,1.3671875,2.4414062
0.67473054,6,BidirectionalWalker-v0,s2,g1,4.1992188,3.7109375,2.734375
-3.5055585,6,BidirectionalWalker-v0,s2,g2,0.1953125,4.8828125,2.0507812
-4.7774153,6,BidirectionalWalker-v0,s2,g3,0.1953125,3.125,2.1484375
1.1507517,6,BidirectionalWalker-v0,s3,g1,4.8828125,3.8085938,3.3203125
-2.1951663,6,BidirectionalWalker-v0,s3,g2,0.1953125,4.8828125,3.2226562
-2.6103787,6,BidirectionalWalker-v0,s3,g3,0.1953125,2.8320312,3.125
-10.9831,7,BidirectionalWalker-v0,ga,all,,,
-0.9361313,7,BidirectionalWalker-v0,all,g1,4.8828125,3.6132812,3.90625
-0.9624781,7,BidirectionalWalker-v0,all,g2,0.390625,4.8828125,1.2695312
-1.3792709,7,BidirectionalWalker-v0,all,g3,0.68359375,2.5390625,2.8320312
-5.666197,7,BidirectionalWalker-v0,s1,g1,4.8828125,1.6601562,0.87890625
-2.6401782,7,BidirectionalWalker-v0,s1,g2,2.6367188,4.8828125,1.4648438
-5.0388417,7,BidirectionalWalker-v0,s1,g3,2.9296875,1.5625,1.2695312
0.5514508,7,BidirectionalWalker-v0,s2,g1,4.296875,3.90625,2.4414062
-2.2664216,7,BidirectionalWalker-v0,s2,g2,0.09765625,4.8828125,1.6601562
-1.390273,7,BidirectionalWalker-v0,s2,g3,0.390625,4.5898438,2.2460938
0.14155596,7,BidirectionalWalker-v0,s3,g1,3.8085938,2.5390625,2.9296875
-2.2504148,7,BidirectionalWalker-v0,s3,g2,0.390625,4.8828125,2.8320312
-3.5215402,7,BidirectionalWalker-v0,s3,g3,0.1953125,1.8554688,2.5390625
-6.583495,8,BidirectionalWalker-v0,ga,all,,,
-1.7016106,8,BidirectionalWalker-v0,all,g1,4.8828125,2.8320312,2.2460938
-1.365075,8,BidirectionalWalker-v0,all,g2,0.29296875,4.8828125,3.0273438
-2.7248778,8,BidirectionalWalker-v0,all,g3,0.390625,3.2226562,3.0273438
-3.0222445,8,BidirectionalWalker-v0,s1,g1,4.8828125,1.953125,1.2695312
-2.7302167,8,BidirectionalWalker-v0,s1,g2,3.0273438,4.8828125,2.34375
-3.534388,8,BidirectionalWalker-v0,s1,g3,2.4414062,2.2460938,2.6367188
0.41074002,8,BidirectionalWalker-v0,s2,g1,4.4921875,3.90625,2.4414062
-1.6770817,8,BidirectionalWalker-v0,s2,g2,0.1953125,4.8828125,1.3671875
-1.8604344,8,BidirectionalWalker-v0,s2,g3,0.1953125,4.0039062,2.2460938
0.7268243,8,BidirectionalWalker-v0,s3,g1,3.7109375,2.734375,2.734375
-1.8551484,8,BidirectionalWalker-v0,s3,g2,0.29296875,4.8828125,3.4179688
-2.2087333,8,BidirectionalWalker-v0,s3,g3,0.29296875,3.125,3.4179688
-3.2170947,9,BidirectionalWalker-v0,ga,all,,,
-1.4478228,9,BidirectionalWalker-v0,all,g1,4.8828125,3.125,3.7109375
-4.096329,9,BidirectionalWalker-v0,all,g2,0.09765625,4.8828125,2.34375
-3.993435,9,BidirectionalWalker-v0,all,g3,0.09765625,3.0273438,1.953125
-3.2512543,9,BidirectionalWalker-v0,s1,g1,4.8828125,1.8554688,1.6601562
-2.49665,9,BidirectionalWalker-v0,s1,g2,3.4179688,4.8828125,2.2460938
-2.1012573,9,BidirectionalWalker-v0,s1,g3,3.3203125,1.8554688,2.1484375
0.53049827,9,BidirectionalWalker-v0,s2,g1,4.1015625,4.1015625,2.2460938
-3.427081,9,BidirectionalWalker-v0,s2,g2,0.09765625,4.8828125,1.953125
-3.8273346,9,BidirectionalWalker-v0,s2,g3,0.1953125,3.515625,2.2460938
0.2628919,9,BidirectionalWalker-v0,s3,g1,4.296875,3.515625,3.3203125
-0.9613101,9,BidirectionalWalker-v0,s3,g2,0.09765625,4.8828125,3.8085938
-1.0518836,9,BidirectionalWalker-v0,s3,g3,0.09765625,1.5625,3.3203125
0.39861658,0,CustomPusher-v0,ga,all,,,
5.812305,0,CustomPusher-v0,all,g1,4.8828125,3.4179688,3.90625
7.9101486,0,CustomPusher-v0,all,g2,0.29296875,4.8828125,2.734375
7.9101486,0,CustomPusher-v0,all,g3,0.390625,3.515625,2.9296875
5.9821014,0,CustomPusher-v0,s1,g1,4.8828125,0.9765625,2.0507812
5.9821014,0,CustomPusher-v0,s1,g2,3.0273438,4.8828125,3.0273438
5.9821014,0,CustomPusher-v0,s1,g3,2.5390625,1.3671875,2.8320312
3.3326695,0,CustomPusher-v0,s2,g1,4.1015625,3.8085938,2.5390625
6.3081226,0,CustomPusher-v0,s2,g2,0.1953125,4.8828125,3.7109375
7.3236456,0,CustomPusher-v0,s2,g3,0.1953125,3.125,4.1015625
3.5886958,0,CustomPusher-v0,s3,g1,3.8085938,2.5390625,2.4414062
4.8331895,0,CustomPusher-v0,s3,g2,0.1953125,4.8828125,4.1015625
4.8331895,0,CustomPusher-v0,s3,g3,0.1953125,2.2460938,3.8085938
2.163695,1,CustomPusher-v0,ga,all,,,
6.781133,1,CustomPusher-v0,all,g1,4.8828125,2.734375,4.1015625
6.95349,1,CustomPusher-v0,all,g2,0.29296875,4.8828125,3.6132812
6.999894,1,CustomPusher-v0,all,g3,0.48828125,1.953125,3.3203125
7.7722244,1,CustomPusher-v0,s1,g1,4.8828125,1.7578125,3.7109375
4.461558,1,CustomPusher-v0,s1,g2,3.0273438,4.8828125,3.4179688
5.8380456,1,CustomPusher-v0,s1,g3,2.4414062,1.6601562,3.515625
4.8925405,1,CustomPusher-v0,s2,g1,4.4921875,3.90625,2.734375
6.584139,1,CustomPusher-v0,s2,g2,0.1953125,4.8828125,2.734375
6.5315423,1,CustomPusher-v0,s2,g3,0.1953125,3.3203125,3.3203125
3.4040759,1,CustomPusher-v0,s3,g1,4.5898438,3.3203125,2.8320312
5.824992,1,CustomPusher-v0,s3,g2,0.29296875,4.8828125,4.0039062
5.824992,1,CustomPusher-v0,s3,g3,0.09765625,1.7578125,3.7109375
-0.07738974,2,CustomPusher-v0,ga,all,,,
