max_fitness,seed,task,sampling,repertoire,coverage1,coverage2,coverage3
1.1800407,6,PlatformJumper-v0,s1,g2,3.7109375,4.8828125,0.87890625
1.1800407,6,PlatformJumper-v0,s1,g3,4.0039062,2.2460938,1.0742188
1.1948669,6,PlatformJumper-v0,s2,g1,4.8828125,4.6875,2.34375
1.9067233,6,PlatformJumper-v0,s2,g2,0.390625,4.8828125,1.2695312
1.9067233,6,PlatformJumper-v0,s2,g3,0.390625,3.125,1.2695312
0.43172818,6,PlatformJumper-v0,s3,g1,2.734375,2.34375,1.2695312
0.68342805,6,PlatformJumper-v0,s3,g2,0.29296875,4.8828125,1.6601562
0.99919593,6,PlatformJumper-v0,s3,g3,0.1953125,2.1484375,2.34375
-2.2176275,7,PlatformJumper-v0,ga,all,,,
1.5148777,7,PlatformJumper-v0,all,g1,4.8828125,2.734375,1.3671875
1.5424871,7,PlatformJumper-v0,all,g2,2.6367188,4.8828125,1.4648438
1.5424871,7,PlatformJumper-v0,all,g3,1.953125,2.0507812,1.0742188
1.5199329,7,PlatformJumper-v0,s1,g1,4.8828125,1.2695312,1.5625
1.5310502,7,PlatformJumper-v0,s1,g2,4.1992188,4.8828125,2.4414062
1.5484763,7,PlatformJumper-v0,s1,g3,3.4179688,1.4648438,2.34375
1.8406574,7,PlatformJumper-v0,s2,g1,4.8828125,4.296875,2.5390625
1.4454995,7,PlatformJumper-v0,s2,g2,0.5859375,4.8828125,1.0742188
1.8360708,7,PlatformJumper-v0,s2,g3,0.5859375,3.125,1.171875
1.1253741,7,PlatformJumper-v0,s3,g1,3.4179688,3.125,1.4648438
5.903883,7,PlatformJumper-v0,s3,g2,0.390625,4.8828125,1.8554688
1.3813483,7,PlatformJumper-v0,s3,g3,0.390625,0.78125,0.9765625
1.6196923,8,PlatformJumper-v0,ga,all,,,
1.0401905,8,PlatformJumper-v0,all,g1,4.8828125,1.2695312,0.78125
1.2431452,8,PlatformJumper-v0,all,g2,2.2460938,4.8828125,1.3671875
1.0460434,8,PlatformJumper-v0,all,g3,1.7578125,1.0742188,0.9765625
1.3060402,8,PlatformJumper-v0,s1,g1,4.8828125,1.6601562,0.9765625
1.4915688,8,PlatformJumper-v0,s1,g2,3.515625,4.8828125,1.2695312
1.7152951,8,PlatformJumper-v0,s1,g3,3.515625,2.2460938,2.34375
1.4305862,8,PlatformJumper-v0,s2,g1,4.8828125,4.5898438,2.34375
1.4622917,8,PlatformJumper-v0,s2,g2,0.29296875,4.8828125,1.7578125
1.448153,8,PlatformJumper-v0,s2,g3,0.29296875,3.125,1.4648438
0.6532068,8,PlatformJumper-v0,s3,g1,2.8320312,2.5390625,1.2695312
0.78355026,8,PlatformJumper-v0,s3,g2,0.1953125,4.8828125,1.7578125
0.89551485,8,PlatformJumper-v0,s3,g3,0.29296875,2.8320312,2.6367188
-2.3004394,9,PlatformJumper-v0,ga,all,,,
1.5592512,9,PlatformJumper-v0,all,g1,4.8828125,2.734375,3.125
1.6033632,9,PlatformJumper-v0,all,g2,2.1484375,4.8828125,2.1484375
1.6118964,9,PlatformJumper-v0,all,g3,2.6367188,2.6367188,2.2460938
1.5029495,9,PlatformJumper-v0,s1,g1,4.8828125,0.9765625,1.4648438
1.5029495,9,PlatformJumper-v0,s1,g2,4.3945312,4.8828125,2.5390625
1.5151016,9,PlatformJumper-v0,s1,g3,2.8320312,1.3671875,2.0507812
1.5486281,9,PlatformJumper-v0,s2,g1,4.8828125,4.3945312,2.9296875
1.6063513,9,PlatformJumper-v0,s2,g2,0.78125,4.8828125,2.4414062
1.5294532,9,PlatformJumper-v0,s2,g3,0.5859375,3.515625,2.34375
0.8153453,9,PlatformJumper-v0,s3,g1,3.515625,3.125,1.8554688
1.1281385,9,PlatformJumper-v0,s3,g2,0.48828125,4.8828125,1.6601562
1.1538415,9,PlatformJumper-v0,s3,g3,0.390625,2.34375,2.6367188
1.734755,0,CaveCrawler-v0,ga,all,,,
1.8749511,0,CaveCrawler-v0,all,g1,4.8828125,3.0273438,2.734375
1.8749511,0,CaveCrawler-v0,all,g2,2.0507812,4.8828125,1.953125
1.8240786,0,CaveCrawler-v0,all,g3,1.3671875,2.0507812,2.0507812
1.977979,0,CaveCrawler-v0,s1,g1,4.8828125,1.3671875,1.7578125
3.5747015,0,CaveCrawler-v0,s1,g2,3.515625,4.8828125,2.734375
1.977979,0,CaveCrawler-v0,s1,g3,3.2226562,1.3671875,2.5390625
2.2195299,0,CaveCrawler-v0,s2,g1,4.8828125,4.4921875,2.734375
3.7926114,0,CaveCrawler-v0,s2,g2,0.48828125,4.8828125,2.9296875
3.8001227,0,CaveCrawler-v0,s2,g3,0.5859375,3.2226562,3.2226562
0.7285572,0,CaveCrawler-v0,s3,g1,2.8320312,2.6367188,0.68359375
0.9532966,0,CaveCrawler-v0,s3,g2,0.29296875,4.8828125,0.48828125
0.8771903,0,CaveCrawler-v0,s3,g3,0.29296875,2.1484375,1.171875
2.0154788,1,CaveCrawler-v0,ga,all,,,
1.9726931,1,CaveCrawler-v0,all,g1,4.8828125,2.734375,3.7109375
1.9726931,1,CaveCrawler-v0,all,g2,2.8320312,4.8828125,3.6132812
1.9226464,1,CaveCrawler-v0,all,g3,2.4414062,2.2460938,3.4179688
1.5814843,1,CaveCrawler-v0,s1,g1,4.8828125,1.3671875,1.4648438
2.9739683,1,CaveCrawler-v0,s1,g2,4.0039062,4.8828125,2.0507812
1.6660358,1,CaveCrawler-v0,s1,g3,3.3203125,0.9765625,1.4648438
3.8865404,1,CaveCrawler-v0,s2,g1,4.8828125,4.5898438,2.734375
1.6211015,1,CaveCrawler-v0,s2,g2,0.9765625,4.8828125,1.3671875
1.5804886,1,CaveCrawler-v0,s2,g3,0.5859375,2.734375,1.7578125
0.9789316,1,CaveCrawler-v0,s3,g1,3.2226562,2.734375,0.68359375
0.9789316,1,CaveCrawler-v0,s3,g2,0.29296875,4.8828125,0.5859375
0.9789316,1,CaveCrawler-v0,s3,g3,0.390625,2.734375,1.0742188
1.9921807,2,CaveCrawler-v0,ga,all,,,
2.182543,2,CaveCrawler-v0,all,g1,4.8828125,1.953125,2.1484375
4.0839806,2,CaveCrawler-v0,all,g2,1.3671875,4.8828125,2.1484375
2.083652,2,CaveCrawler-v0,all,g3,1.3671875,1.171875,2.2460938
1.7398663,2,CaveCrawler-v0,s1,g1,4.8828125,2.0507812,2.5390625
1.7514541,2,CaveCrawler-v0,s1,g2,3.515625,4.8828125,2.5390625
1.7514541,2,CaveCrawler-v0,s1,g3,3.3203125,2.34375,2.5390625
2.0117657,2,CaveCrawler-v0,s2,g1,4.8828125,3.90625,2.4414062
1.8212677,2,CaveCrawler-v0,s2,g2,0.48828125,4.8828125,1.171875
1.8558272,2,CaveCrawler-v0,s2,g3,0.68359375,2.8320312,1.3671875
0.8438623,2,CaveCrawler-v0,s3,g1,2.8320312,2.2460938,0.87890625
1.032161,2,CaveCrawler-v0,s3,g2,0.29296875,4.8828125,0.5859375
0.80318606,2,CaveCrawler-v0,s3,g3,0.1953125,2.4414062,0.9765625
1.9689249,3,CaveCrawler-v0,ga,all,,,
1.9755701,3,CaveCrawler-v0,all,g1,4.8828125,2.6367188,2.1484375
1.9755701,3,CaveCrawler-v0,all,g2,3.0273438,4.8828125,2.34375
1.8870728,3,CaveCrawler-v0,all,g3,2.5390625,2.5390625,1.953125
1.571688,3,CaveCrawler-v0,s1,g1,4.8828125,1.7578125,2.5390625
1.8929216,3,CaveCrawler-v0,s1,g2,3.515625,4.8828125,3.2226562
1.9434738,3,CaveCrawler-v0,s1,g3,2.34375,2.34375,2.5390625
1.8412187,3,CaveCrawler-v0,s2,g1,4.8828125,4.1015625,2.0507812
1.7577839,3,CaveCrawler-v0,s2,g2,0.78125,4.8828125,2.34375
1.7577839,3,CaveCrawler-v0,s2,g3,0.9765625,3.0273438,2.0507812
0.9792225,3,CaveCrawler-v0,s3,g1,3.8085938,3.4179688,1.171875
1.0537544,3,CaveCrawler-v0,s3,g2,0.48828125,4.8828125,2.0507812
1.0462172,3,CaveCrawler-v0,s3,g3,0.29296875,1.7578125,1.7578125
1.9561167,4,CaveCrawler-v0,ga,all,,,
1.9262207,4,CaveCrawler-v0,all,g1,4.8828125,3.125,4.0039062
1.4972185,4,CaveCrawler-v0,all,g2,0.87890625,4.8828125,2.9296875
1.4535261,4,CaveCrawler-v0,all,g3,0.9765625,1.2695312,2.4414062
1.919599,4,CaveCrawler-v0,s1,g1,4.8828125,2.1484375,3.515625
1.919599,4,CaveCrawler-v0,s1,g2,3.515625,4.8828125,3.90625
1.919599,4,CaveCrawler-v0,s1,g3,2.4414062,1.8554688,3.4179688
1.5216367,4,CaveCrawler-v0,s2,g1,4.8828125,4.3945312,1.4648438
1.658131,4,CaveCrawler-v0,s2,g2,0.48828125,4.8828125,1.6601562
1.538511,4,CaveCrawler-v0,s2,g3,0.390625,2.9296875,1.953125
0.8478397,4,CaveCrawler-v0,s3,g1,3.125,2.9296875,0.68359375
0.8478397,4,CaveCrawler-v0,s3,g2,0.390625,4.8828125,0.68359375
0.9053184,4,CaveCrawler-v0,s3,g3,0.29296875,2.9296875,0.9765625
5.8695483,5,CaveCrawler-v0,ga,all,,,
1.8391843,5,CaveCrawler-v0,all,g1,4.8828125,3.125,3.8085938
1.7976726,5,CaveCrawler-v0,all,g2,0.78125,4.8828125,2.0507812
1.7858307,5,CaveCrawler-v0,all,g3,0.9765625,2.5390625,2.4414062
3.9146228,5,CaveCrawler-v0,s1,g1,4.8828125,2.0507812,2.1484375
4.7551446,5,CaveCrawler-v0,s1,g2,3.4179688,4.8828125,2.6367188
5.5536585,5,CaveCrawler-v0,s1,g3,2.6367188,1.7578125,2.2460938
1.8424348,5,CaveCrawler-v0,s2,g1,4.8828125,4.6875,2.2460938
1.6748068,5,CaveCrawler-v0,s2,g2,0.5859375,4.8828125,2.1484375
1.6666158,5,CaveCrawler-v0,s2,g3,0.5859375,3.2226562,2.34375
1.5380014,5,CaveCrawler-v0,s3,g1,2.8320312,2.4414062,1.4648438
1.7112337,5,CaveCrawler-v0,s3,g2,0.48828125,4.8828125,3.515625
1.5126886,5,CaveCrawler-v0,s3,g3,0.390625,0.5859375,2.2460938
1.8014834,6,CaveCrawler-v0,ga,all,,,
3.390768,6,CaveCrawler-v0,all,g1,4.8828125,2.8320312,1.5625
3.390768,6,CaveCrawler-v0,all,g2,2.9296875,4.8828125,2.1484375
1.563777,6,CaveCrawler-v0,all,g3,2.6367188,3.0273438,1.8554688
3.7790308,6,CaveCrawler-v0,s1,g1,4.8828125,1.8554688,1.6601562
3.784972,6,CaveCrawler-v0,s1,g2,3.7109375,4.8828125,2.2460938
3.7790308,6,CaveCrawler-v0,s1,g3,4.0039062,2.2460938,2.1484375
3.5549626,6,CaveCrawler-v0,s2,g1,4.8828125,4.6875,1.2695312
1.2864935,6,CaveCrawler-v0,s2,g2,0.390625,4.8828125,0.9765625
1.4756551,6,CaveCrawler-v0,s2,g3,0.390625,3.125,1.171875
0.9716126,6,CaveCrawler-v0,s3,g1,2.734375,2.34375,0.68359375
0.9716126,6,CaveCrawler-v0,s3,g2,0.29296875,4.8828125,0.48828125
0.9716126,6,CaveCrawler-v0,s3,g3,0.1953125,2.1484375,1.2695312
1.7322598,7,CaveCrawler-v0,ga,all,,,
1.8755409,7,CaveCrawler-v0,all,g1,4.8828125,2.734375,1.953125
1.9786117,7,CaveCrawler-v0,all,g2,2.6367188,4.8828125,2.4414062
1.6704141,7,CaveCrawler-v0,all,g3,1.953125,2.0507812,2.2460938
1.756006,7,CaveCrawler-v0,s1,g1,4.8828125,1.2695312,2.1484375
1.8155128,7,CaveCrawler-v0,s1,g2,4.1992188,4.8828125,2.6367188
1.7695574,7,CaveCrawler-v0,s1,g3,3.4179688,1.4648438,2.9296875
2.476626,7,CaveCrawler-v0,s2,g1,4.8828125,4.296875,4.0039062
2.2641926,7,CaveCrawler-v0,s2,g2,0.5859375,4.8828125,1.6601562
2.2857919,7,CaveCrawler-v0,s2,g3,0.5859375,3.125,2.0507812
1.1407745,7,CaveCrawler-v0,s3,g1,3.4179688,3.125,0.87890625
1.5852883,7,CaveCrawler-v0,s3,g2,0.390625,4.8828125,1.8554688
1.093094,7,CaveCrawler-v0,s3,g3,0.390625,0.78125,0.87890625
1.5084985,8,CaveCrawler-v0,ga,all,,,
1.9222451,8,CaveCrawler-v0,all,g1,4.8828125,1.2695312,1.0742188
3.632349,8,CaveCrawler-v0,all,g2,2.2460938,4.8828125,1.171875
3.7891703,8,CaveCrawler-v0,all,g3,1.7578125,1.0742188,1.171875
1.8787467,8,CaveCrawler-v0,s1,g1,4.8828125,1.6601562,0.5859375
1.8787467,8,CaveCrawler-v0,s1,g2,3.515625,4.8828125,0.78125
1.8787467,8,CaveCrawler-v0,s1,g3,3.515625,2.2460938,2.4414062
1.8720427,8,CaveCrawler-v0,s2,g1,4.8828125,4.5898438,2.1484375
2.1106455,8,CaveCrawler-v0,s2,g2,0.29296875,4.8828125,2.0507812
2.228964,8,CaveCrawler-v0,s2,g3,0.29296875,3.125,1.8554688
0.9081053,8,CaveCrawler-v0,s3,g1,2.8320312,2.5390625,0.48828125
0.9081053,8,CaveCrawler-v0,s3,g2,0.1953125,4.8828125,0.29296875
0.9070567,8,CaveCrawler-v0,s3,g3,0.29296875,2.8320312,1.0742188
3.934374,9,CaveCrawler-v0,ga,all,,,
1.8743223,9,CaveCrawler-v0,all,g1,4.8828125,2.734375,3.4179688
1.814057,9,CaveCrawler-v0,all,g2,2.1484375,4.8828125,3.125
1.8743223,9,CaveCrawler-v0,all,g3,2.6367188,2.6367188,3.2226562
3.614129,9,CaveCrawler-v0,s1,g1,4.8828125,0.9765625,3.2226562
3.885674,9,CaveCrawler-v0,s1,g2,4.3945312,4.8828125,3.515625
1.9141959,9,CaveCrawler-v0,s1,g3,2.8320312,1.3671875,3.125
2.0335188,9,CaveCrawler-v0,s2,g1,4.8828125,4.3945312,2.6367188
1.8512332,9,CaveCrawler-v0,s2,g2,0.78125,4.8828125,2.4414062
1.8440928,9,CaveCrawler-v0,s2,g3,0.5859375,3.515625,2.5390625
0.92443126,9,CaveCrawler-v0,s3,g1,3.515625,3.125,0.87890625
1.1110275,9,CaveCrawler-v0,s3,g2,0.48828125,4.8828125,0.5859375
1.1360967,9,CaveCrawler-v0,s3,g3,0.390625,2.34375,1.0742188
-3.429209,0,BidirectionalWalker-v0,ga,all,,,
-5.2252264,0,BidirectionalWalker-v0,all,g1,4.8828125,3.0273438,2.2460938
-5.396569,0,BidirectionalWalker-v0,all,g2,2.0507812,4.8828125,1.8554688
-1.979239,0,BidirectionalWalker-v0,all,g3,1.3671875,2.0507812,2.0507812
-12.793342,0,BidirectionalWalker-v0,s1,g1,4.8828125,1.3671875,1.5625
-2.9796312,0,BidirectionalWalker-v0,s1,g2,3.515625,4.8828125,2.4414062
-1.2219943,0,BidirectionalWalker-v0,s1,g3,3.2226562,1.3671875,1.4648438
0.76528925,0,BidirectionalWalker-v0,s2,g1,4.8828125,4.4921875,3.4179688
-0.3449504,0,BidirectionalWalker-v0,s2,g2,0.48828125,4.8828125,2.34375
-0.5529955,0,BidirectionalWalker-v0,s2,g3,0.5859375,3.2226562,2.5390625
0.605771,0,BidirectionalWalker-v0,s3,g1,2.8320312,2.6367188,0.87890625
0.78897434,0,BidirectionalWalker-v0,s3,g2,0.29296875,4.8828125,0.68359375
0.6946102,0,BidirectionalWalker-v0,s3,g3,0.29296875,2.1484375,1.6601562
-6.1957192,1,BidirectionalWalker-v0,ga,all,,,
-3.4858239,1,BidirectionalWalker-v0,all,g1,4.8828125,2.734375,2.34375
-1.3773011,1,BidirectionalWalker-v0,all,g2,2.8320312,4.8828125,2.8320312
-2.8075619,1,BidirectionalWalker-v0,all,g3,2.4414062,2.2460938,2.1484375
-1.4412218,1,BidirectionalWalker-v0,s1,g1,4.8828125,1.3671875,2.5390625
-1.3064878,1,BidirectionalWalker-v0,s1,g2,4.0039062,4.8828125,3.4179688
-1.6279534,1,BidirectionalWalker-v0,s1,g3,3.3203125,0.9765625,2.4414062
-1.2731434,1,BidirectionalWalker-v0,s2,g1,4.8828125,4.5898438,4.0039062
-1.9163598,1,BidirectionalWalker-v0,s2,g2,0.9765625,4.8828125,3.3203125
-1.4433638,1,BidirectionalWalker-v0,s2,g3,0.5859375,2.734375,3.0273438
0.4687678,1,BidirectionalWalker-v0,s3,g1,3.2226562,2.734375,0.9765625
0.8134795,1,BidirectionalWalker-v0,s3,g2,0.29296875,4.8828125,0.68359375
0.81865627,1,BidirectionalWalker-v0,s3,g3,0.390625,2.734375,2.1484375
-1.4801528,2,BidirectionalWalker-v0,ga,all,,,
-1.1001253,2,BidirectionalWalker-v0,all,g1,4.8828125,1.953125,2.34375
-4.982283,2,BidirectionalWalker-v0,all,g2,1.3671875,4.8828125,1.6601562
-0.56470776,2,BidirectionalWalker-v0,all,g3,1.3671875,1.171875,1.6601562
-2.5867472,2,BidirectionalWalker-v0,s1,g1,4.8828125,2.0507812,1.5625
-1.3863066,2,BidirectionalWalker-v0,s1,g2,3.515625,4.8828125,2.34375
-2.6009665,2,BidirectionalWalker-v0,s1,g3,3.3203125,2.34375,2.2460938
-0.9809906,2,BidirectionalWalker-v0,s2,g1,4.8828125,3.90625,3.515625
-1.5034466,2,BidirectionalWalker-v0,s2,g2,0.48828125,4.8828125,3.125
-1.6658703,2,BidirectionalWalker-v0,s2,g3,0.68359375,2.8320312,3.3203125
0.7093986,2,BidirectionalWalker-v0,s3,g1,2.8320312,2.2460938,1.2695312
0.8483422,2,BidirectionalWalker-v0,s3,g2,0.29296875,4.8828125,0.78125
0.8884959,2,BidirectionalWalker-v0,s3,g3,0.1953125,2.4414062,2.4414062
-4.485578,3,BidirectionalWalker-v0,ga,all,,,
-3.4955761,3,BidirectionalWalker-v0,all,g1,4.8828125,2.6367188,1.4648438
-1.7915756,3,BidirectionalWalker-v0,all,g2,3.0273438,4.8828125,1.8554688
-2.8745196,3,BidirectionalWalker-v0,all,g3,2.5390625,2.5390625,2.0507812
-0.9358663,3,BidirectionalWalker-v0,s1,g1,4.8828125,1.7578125,1.3671875
-1.6627603,3,BidirectionalWalker-v0,s1,g2,3.515625,4.8828125,2.0507812
-2.3414023,3,BidirectionalWalker-v0,s1,g3,2.34375,2.34375,1.7578125
-2.2131817,3,BidirectionalWalker-v0,s2,g1,4.8828125,4.1015625,2.2460938
-2.066363,3,BidirectionalWalker-v0,s2,g2,0.78125,4.8828125,1.6601562
-3.4031575,3,BidirectionalWalker-v0,s2,g3,0.9765625,3.0273438,1.6601562
0.5692887,3,BidirectionalWalker-v0,s3,g1,3.8085938,3.4179688,1.7578125
0.73492694,3,BidirectionalWalker-v0,s3,g2,0.48828125,4.8828125,2.9296875
-0.30723235,3,BidirectionalWalker-v0,s3,g3,0.29296875,1.7578125,2.734375
-5.6581607,4,BidirectionalWalker-v0,ga,all,,,
-1.8526678,4,BidirectionalWalker-v0,all,g1,4.8828125,3.125,3.6132812
-1.681043,4,BidirectionalWalker-v0,all,g2,0.87890625,4.8828125,2.34375
-4.735789,4,BidirectionalWalker-v0,all,g3,0.9765625,1.2695312,1.953125
-2.3240173,4,BidirectionalWalker-v0,s1,g1,4.8828125,2.1484375,2.1484375
-2.4342246,4,BidirectionalWalker-v0,s1,g2,3.515625,4.8828125,2.8320312
-1.8429165,4,BidirectionalWalker-v0,s1,g3,2.4414062,1.8554688,2.4414062
0.7908824,4,BidirectionalWalker-v0,s2,g1,4.8828125,4.3945312,1.8554688
-2.9269447,4,BidirectionalWalker-v0,s2,g2,0.48828125,4.8828125,2.1484375
-2.843146,4,BidirectionalWalker-v0,s2,g3,0.390625,2.9296875,2.6367188
0.3041113,4,BidirectionalWalker-v0,s3,g1,3.125,2.9296875,0.78125
0.77036536,4,BidirectionalWalker-v0,s3,g2,0.390625,4.8828125,0.48828125
0.6308903,4,BidirectionalWalker-v0,s3,g3,0.29296875,2.9296875,2.1484375
-1.9403452,5,BidirectionalWalker-v0,ga,all,,,
-2.5915937,5,BidirectionalWalker-v0,all,g1,4.8828125,3.125,2.9296875
-3.0897756,5,BidirectionalWalker-v0,all,g2,0.78125,4.8828125,2.2460938
-2.0981612,5,BidirectionalWalker-v0,all,g3,0.9765625,2.5390625,2.1484375
-6.860288,5,BidirectionalWalker-v0,s1,g1,4.8828125,2.0507812,1.7578125
-4.0851064,5,BidirectionalWalker-v0,s1,g2,3.4179688,4.8828125,1.8554688
-7.2838087,5,BidirectionalWalker-v0,s1,g3,2.6367188,1.7578125,1.7578125
1.032905,5,BidirectionalWalker-v0,s2,g1,4.8828125,4.6875,3.515625
-1.4447052,5,BidirectionalWalker-v0,s2,g2,0.5859375,4.8828125,2.734375
-2.9305875,5,BidirectionalWalker-v0,s2,g3,0.5859375,3.2226562,2.6367188
0.6901245,5,BidirectionalWalker-v0,s3,g1,2.8320312,2.4414062,1.5625
-3.7660778,5,BidirectionalWalker-v0,s3,g2,0.48828125,4.8828125,2.6367188
-2.471593,5,BidirectionalWalker-v0,s3,g3,0.390625,0.5859375,1.4648438
-2.5902946,6,BidirectionalWalker-v0,ga,all,,,
-2.5914698,6,BidirectionalWalker-v0,all,g1,4.8828125,2.8320312,2.34375
-1.4501594,6,BidirectionalWalker-v0,all,g2,2.9296875,4.8828125,2.0507812
-2.7764323,6,BidirectionalWalker-v0,all,g3,2.6367188,3.0273438,2.34375
-5.9607034,6,BidirectionalWalker-v0,s1,g1,4.8828125,1.8554688,1.7578125
-7.33943,6,BidirectionalWalker-v0,s1,g2,3.7109375,4.8828125,1.5625
-7.33943,6,BidirectionalWalker-v0,s1,g3,4.0039062,2.2460938,1.953125
0.6014102,6,BidirectionalWalker-v0,s2,g1,4.8828125,4.6875,2.1484375
-1.6848257,6,BidirectionalWalker-v0,s2,g2,0.390625,4.8828125,2.2460938
-2.0444584,6,BidirectionalWalker-v0,s2,g3,0.390625,3.125,2.6367188
0.81103253,6,BidirectionalWalker-v0,s3,g1,2.734375,2.34375,1.171875
0.79041797,6,BidirectionalWalker-v0,s3,g2,0.29296875,4.8828125,0.5859375
0.6432454,6,BidirectionalWalker-v0,s3,g3,0.1953125,2.1484375,1.5625
-2.3969123,7,BidirectionalWalker-v0,ga,all,,,
-5.9545293,7,BidirectionalWalker-v0,all,g1,4.8828125,2.734375,1.953125
-2.1780636,7,BidirectionalWalker-v0,all,g2,2.6367188,4.8828125,1.5625
-3.3684819,7,BidirectionalWalker-v0,all,g3,1.953125,2.0507812,2.1484375
-2.7067044,7,BidirectionalWalker-v0,s1,g1,4.8828125,1.2695312,1.953125
-2.3356977,7,BidirectionalWalker-v0,s1,g2,4.1992188,4.8828125,2.9296875
-2.7067044,7,BidirectionalWalker-v0,s1,g3,3.4179688,1.4648438,3.125
-1.0604566,7,BidirectionalWalker-v0,s2,g1,4.8828125,4.296875,3.90625
-7.9033294,7,BidirectionalWalker-v0,s2,g2,0.5859375,4.8828125,1.7578125
-4.455224,7,BidirectionalWalker-v0,s2,g3,0.5859375,3.125,2.0507812
0.46389115,7,BidirectionalWalker-v0,s3,g1,3.4179688,3.125,1.3671875
-2.9853418,7,BidirectionalWalker-v0,s3,g2,0.390625,4.8828125,2.34375
-3.2381585,7,BidirectionalWalker-v0,s3,g3,0.390625,0.78125,1.3671875
-1.8206788,8,BidirectionalWalker-v0,ga,all,,,
-1.9098018,8,BidirectionalWalker-v0,all,g1,4.8828125,1.2695312,3.7109375
-1.5631791,8,BidirectionalWalker-v0,all,g2,2.2460938,4.8828125,3.3203125
-2.1954277,8,BidirectionalWalker-v0,all,g3,1.7578125,1.0742188,2.8320312
-2.339129,8,BidirectionalWalker-v0,s1,g1,4.8828125,1.6601562,1.2695312
-0.831202,8,BidirectionalWalker-v0,s1,g2,3.515625,4.8828125,1.953125
-1.5805501,8,BidirectionalWalker-v0,s1,g3,3.515625,2.2460938,2.4414062
0.9239558,8,BidirectionalWalker-v0,s2,g1,4.8828125,4.5898438,2.5390625
-1.050173,8,BidirectionalWalker-v0,s2,g2,0.29296875,4.8828125,2.5390625
-1.623214,8,BidirectionalWalker-v0,s2,g3,0.29296875,3.125,2.1484375
0.6493548,8,BidirectionalWalker-v0,s3,g1,2.8320312,2.5390625,0.87890625
0.828022,8,BidirectionalWalker-v0,s3,g2,0.1953125,4.8828125,0.48828125
0.69710946,8,BidirectionalWalker-v0,s3,g3,0.29296875,2.8320312,2.6367188
-2.013848,9,BidirectionalWalker-v0,ga,all,,,
-1.344048,9,BidirectionalWalker-v0,all,g1,4.8828125,2.734375,3.125
-1.5369027,9,BidirectionalWalker-v0,all,g2,2.1484375,4.8828125,3.8085938
-1.7687026,9,BidirectionalWalker-v0,all,g3,2.6367188,2.6367188,3.2226562
-6.061606,9,BidirectionalWalker-v0,s1,g1,4.8828125,0.9765625,2.2460938
-3.618323,9,BidirectionalWalker-v0,s1,g2,4.3945312,4.8828125,3.4179688
-4.919054,9,BidirectionalWalker-v0,s1,g3,2.8320312,1.3671875,3.2226562
0.24890086,9,BidirectionalWalker-v0,s2,g1,4.8828125,4.3945312,2.734375
-2.3930595,9,BidirectionalWalker-v0,s2,g2,0.78125,4.8828125,2.734375
-1.7377731,9,BidirectionalWalker-v0,s2,g3,0.5859375,3.515625,2.4414062
0.6184182,9,BidirectionalWalker-v0,s3,g1,3.515625,3.125,1.2695312
0.69214565,9,BidirectionalWalker-v0,s3,g2,0.48828125,4.8828125,0.78125
0.95563203,9,BidirectionalWalker-v0,s3,g3,0.390625,2.34375,2.34375
11.989844,0,CustomPusher-v0,ga,all,,,
6.5787206,0,CustomPusher-v0,all,g1,4.8828125,3.0273438,4.1015625
5.223489,0,CustomPusher-v0,all,g2,2.0507812,4.8828125,4.1015625
6.4221306,0,CustomPusher-v0,all,g3,1.3671875,2.0507812,3.0273438
5.342075,0,CustomPusher-v0,s1,g1,4.8828125,1.3671875,2.6367188
7.00849,0,CustomPusher-v0,s1,g2,3.515625,4.8828125,3.4179688
6.6599255,0,CustomPusher-v0,s1,g3,3.2226562,1.3671875,2.6367188
8.300772,0,CustomPusher-v0,s2,g1,4.8828125,4.4921875,3.2226562
8.618656,0,CustomPusher-v0,s2,g2,0.48828125,4.8828125,2.8320312
8.586636,0,CustomPusher-v0,s2,g3,0.5859375,3.2226562,3.0273438
0.6493507,0,CustomPusher-v0,s3,g1,2.8320312,2.6367188,1.2695312
1.1774929,0,CustomPusher-v0,s3,g2,0.29296875,4.8828125,1.8554688
0.86734486,0,CustomPusher-v0,s3,g3,0.29296875,2.1484375,2.734375
6.7967677,1,CustomPusher-v0,ga,all,,,
7.622129,1,CustomPusher-v0,all,g1,4.8828125,2.734375,3.4179688
7.1051054,1,CustomPusher-v0,all,g2,2.8320312,4.8828125,3.7109375
7.622129,1,CustomPusher-v0,all,g3,2.4414062,2.2460938,3.6132812
9.391334,1,CustomPusher-v0,s1,g1,4.8828125,1.3671875,3.2226562
9.043284,1,CustomPusher-v0,s1,g2,4.0039062,4.8828125,3.7109375
9.391334,1,CustomPusher-v0,s1,g3,3.3203125,0.9765625,3.6132812
6.525963,1,CustomPusher-v0,s2,g1,4.8828125,4.5898438,3.6132812
6.525963,1,CustomPusher-v0,s2,g2,0.9765625,4.8828125,3.125
6.525963,1,CustomPusher-v0,s2,g3,0.5859375,2.734375,3.3203125
0.69623846,1,CustomPusher-v0,s3,g1,3.2226562,2.734375,1.3671875
1.0259261,1,CustomPusher-v0,s3,g2,0.29296875,4.8828125,1.171875
0.9884907,1,CustomPusher-v0,s3,g3,0.390625,2.734375,3.2226562
8.292817,2,CustomPusher-v0,ga,all,,,
9.590954,2,CustomPusher-v0,all,g1,4.8828125,1.953125,3.3203125
